成交时间,成交价格,价格变动,成交量,成交金额,性质
13:03:03,18.46,0.0,49,90502,卖盘
13:03:06,18.46,0.0,128,236367,卖盘
13:03:12,18.47,0.01,70,129268,买盘
13:03:18,18.45,-0.02,32,59071,卖盘
13:03:27,18.45,0.0,94,173503,卖盘
13:03:36,18.45,0.0,32,59064,卖盘
13:03:42,18.46,0.01,11,20310,中性盘
13:03:45,18.45,-0.01,124,228966,卖盘
13:03:51,18.47,0.02,38,70184,买盘
13:03:54,18.45,-0.02,2,3690,卖盘
13:04:00,18.45,0.0,55,101516,卖盘
13:04:06,18.46,0.01,69,127372,买盘
13:04:09,18.45,-0.01,2,3690,卖盘
13:04:12,18.45,0.0,181,333937,卖盘
13:04:15,18.46,0.01,125,230672,买盘
13:04:18,18.46,0.0,38,70148,买盘
13:04:21,18.45,-0.01,9,16605,买盘
13:04:24,18.45,0.0,30,55350,卖盘
13:04:30,18.46,0.01,48,88594,买盘
13:04:33,18.46,0.0,114,210444,买盘
13:04:36,18.47,0.01,13,24006,买盘
13:04:42,18.47,0.0,38,70183,买盘
13:04:48,18.47,0.0,77,142140,买盘
13:04:51,18.46,-0.01,31,57226,买盘
13:04:57,18.45,-0.01,1,1845,卖盘
13:05:00,18.46,0.01,49,90454,买盘
13:05:03,18.46,0.0,49,90454,买盘
13:05:06,18.46,0.0,140,258338,买盘
13:05:09,18.46,0.0,5,9230,买盘
13:05:12,18.46,0.0,6,11076,买盘
13:05:15,18.46,0.0,86,158746,买盘
13:05:18,18.46,0.0,30,55380,买盘
13:05:21,18.46,0.0,1,1846,卖盘
13:05:27,18.47,0.01,69,127422,买盘
13:05:30,18.46,-0.01,14,25844,买盘
13:05:33,18.46,0.0,45,83113,卖盘
13:05:36,18.47,0.01,14,25858,买盘
13:05:39,18.47,0.0,38,70186,买盘
13:05:42,18.46,-0.01,6,11080,卖盘
13:05:45,18.47,0.01,3,5541,买盘
13:05:48,18.47,0.0,22,40634,买盘
13:05:51,18.47,0.0,14,25853,买盘
13:05:54,18.47,0.0,76,140368,买盘
13:05:57,18.47,0.0,76,140372,买盘
13:06:00,18.48,0.01,122,225365,买盘
13:06:03,18.47,-0.01,222,409929,中性盘
13:06:06,18.48,0.01,169,312232,买盘
13:06:09,18.48,0.0,41,75768,买盘
13:06:12,18.47,-0.01,13,24011,卖盘
13:06:15,18.46,-0.01,57,105247,卖盘
13:06:18,18.48,0.02,65,120064,买盘
13:06:21,18.47,-0.01,57,105320,卖盘
13:06:24,18.47,0.0,7,12930,卖盘
13:06:27,18.47,0.0,25,46175,买盘
13:06:30,18.47,0.0,83,153301,买盘
13:06:36,18.47,0.0,17,31399,买盘
13:06:39,18.47,0.0,1,1847,买盘
13:06:42,18.46,-0.01,4,7387,卖盘
13:06:51,18.47,0.01,1,1847,买盘
13:06:54,18.46,-0.01,51,94151,卖盘
13:06:57,18.46,0.0,49,90454,买盘
13:07:00,18.47,0.01,63,116321,买盘
13:07:06,18.46,-0.01,71,131080,卖盘
13:07:09,18.47,0.01,55,101553,买盘
13:07:12,18.46,-0.01,10,18460,卖盘
13:07:15,18.46,0.0,232,428376,卖盘
13:07:18,18.47,0.01,42,77574,买盘
13:07:21,18.47,0.0,59,108965,买盘
13:07:24,18.46,-0.01,12,22152,买盘
13:07:27,18.45,-0.01,23,42441,卖盘
13:07:30,18.46,0.01,91,167983,买盘
13:07:33,18.45,-0.01,1,1845,卖盘
13:07:36,18.45,0.0,69,127372,中性盘
13:07:39,18.46,0.01,53,97820,买盘
13:07:45,18.46,0.0,74,136541,买盘
13:07:48,18.47,0.01,53,97872,买盘
13:07:51,18.46,-0.01,10,18454,买盘
13:07:54,18.46,0.0,3,5538,买盘
13:07:57,18.46,0.0,264,487544,买盘
13:08:00,18.47,0.01,35,64643,买盘
13:08:03,18.46,-0.01,117,215982,卖盘
13:08:06,18.46,0.0,336,620329,卖盘
13:08:09,18.47,0.01,198,365590,买盘
13:08:12,18.46,-0.01,130,240088,卖盘
13:08:15,18.47,0.01,54,99738,买盘
13:08:18,18.46,-0.01,350,646518,卖盘
13:08:21,18.48,0.02,81,149657,买盘
13:08:24,18.47,-0.01,47,86819,卖盘
13:08:27,18.47,0.0,82,151463,卖盘
13:08:30,18.48,0.01,302,557936,买盘
13:08:33,18.47,-0.01,29,53587,卖盘
13:08:36,18.48,0.01,216,399158,买盘
13:08:39,18.48,0.0,91,168168,买盘
13:08:42,18.48,0.0,137,253176,买盘
13:08:48,18.49,0.01,90,166388,买盘
13:08:51,18.49,0.0,71,131274,买盘
13:08:54,18.49,0.0,112,207076,买盘
13:08:57,18.49,0.0,93,171956,买盘
13:09:00,18.49,0.0,978,1808322,买盘
13:09:03,18.49,0.0,130,240370,买盘
13:09:06,18.49,0.0,176,325424,买盘
13:09:09,18.49,0.0,141,260704,买盘
13:09:12,18.49,0.0,74,136826,买盘
13:09:15,18.49,0.0,20,36996,卖盘
13:09:18,18.5,0.01,50,92464,买盘
13:09:21,18.49,-0.01,13,24049,卖盘
13:09:24,18.5,0.01,164,303317,买盘
13:09:27,18.5,0.0,222,410698,买盘
13:09:30,18.5,0.0,313,579050,买盘
13:09:33,18.5,0.0,63,116548,买盘
13:09:36,18.49,-0.01,203,375545,卖盘
13:09:39,18.5,0.01,625,1156248,买盘
13:09:42,18.49,-0.01,167,308900,卖盘
13:09:45,18.5,0.01,111,205342,买盘
13:09:48,18.5,0.0,138,255300,买盘
13:09:51,18.5,0.0,125,231250,买盘
13:09:54,18.5,0.0,64,118400,买盘
13:09:57,18.5,0.0,215,397750,买盘
13:10:00,18.5,0.0,53,98050,买盘
13:10:03,18.5,0.0,153,283050,买盘
13:10:06,18.5,0.0,439,812134,买盘
13:10:09,18.5,0.0,78,144298,买盘
13:10:12,18.5,0.0,212,392200,买盘
13:10:15,18.5,0.0,174,321900,买盘
13:10:18,18.5,0.0,79,146150,买盘
13:10:21,18.5,0.0,115,212734,买盘
13:10:24,18.49,-0.01,154,284879,卖盘
13:10:27,18.5,0.01,2,3700,买盘
13:10:30,18.5,0.0,94,173900,买盘
13:10:33,18.5,0.0,21,38850,买盘
13:10:36,18.49,-0.01,44,81379,卖盘
13:10:39,18.5,0.01,74,136888,买盘
13:10:42,18.49,-0.01,40,73990,卖盘
13:10:45,18.5,0.01,130,240500,买盘
13:10:48,18.5,0.0,1,1850,买盘
13:10:51,18.5,0.0,146,270100,买盘
13:10:54,18.5,0.0,45,83250,买盘
13:10:57,18.5,0.0,46,85074,买盘
13:11:00,18.5,0.0,197,364450,买盘
13:11:03,18.5,0.0,93,172048,买盘
13:11:06,18.5,0.0,345,637947,买盘
13:11:09,18.5,0.0,209,386616,买盘
13:11:12,18.5,0.0,120,221973,买盘
13:11:15,18.49,-0.01,237,438334,卖盘
13:11:21,18.5,0.01,577,1067443,买盘
13:11:24,18.5,0.0,102,188685,买盘
13:11:27,18.49,-0.01,142,262570,卖盘
13:11:30,18.5,0.01,84,155400,买盘
13:11:33,18.5,0.0,61,112850,买盘
13:11:36,18.5,0.0,170,314380,买盘
13:11:39,18.5,0.0,99,183093,买盘
13:11:42,18.49,-0.01,262,484645,卖盘
13:11:45,18.49,0.0,49,90628,卖盘
13:11:48,18.5,0.01,87,160941,买盘
13:11:51,18.49,-0.01,39,72111,卖盘
13:11:54,18.49,0.0,23,42538,卖盘
13:11:57,18.5,0.01,77,142450,买盘
13:12:00,18.49,-0.01,161,297689,卖盘
13:12:03,18.5,0.01,140,258861,买盘
13:12:06,18.5,0.0,71,131319,买盘
13:12:09,18.49,-0.01,463,856091,卖盘
13:12:15,18.49,0.0,11,20339,买盘
13:12:18,18.49,0.0,117,216346,买盘
13:12:21,18.49,0.0,247,456915,卖盘
13:12:24,18.5,0.01,75,138715,买盘
13:12:30,18.5,0.0,31,57349,买盘
13:12:33,18.5,0.0,166,307085,买盘
13:12:36,18.49,-0.01,42,77694,卖盘
13:12:39,18.49,0.0,176,325436,卖盘
13:12:42,18.49,0.0,95,175655,卖盘
13:12:45,18.49,0.0,86,159094,卖盘
13:12:48,18.5,0.01,74,136861,买盘
13:12:51,18.49,-0.01,39,72112,卖盘
13:12:54,18.49,0.0,28,51777,卖盘
13:12:57,18.49,0.0,37,68435,卖盘
13:13:00,18.49,0.0,27,49943,卖盘
13:13:03,18.49,0.0,86,159089,卖盘
13:13:06,18.5,0.01,89,164613,买盘
13:13:09,18.49,-0.01,44,81394,卖盘
13:13:12,18.49,0.0,17,31433,卖盘
13:13:15,18.49,0.0,35,64715,卖盘
13:13:18,18.5,0.01,67,123926,买盘
13:13:21,18.48,-0.02,9,16637,卖盘
13:13:24,18.49,0.01,3,5545,买盘
13:13:27,18.49,0.0,35,64715,买盘
13:13:30,18.49,0.0,82,151618,买盘
13:13:33,18.49,0.0,59,109091,买盘
13:13:36,18.49,0.0,41,75801,买盘
13:13:39,18.49,0.0,106,195994,买盘
13:13:45,18.48,-0.01,59,109076,卖盘
13:13:48,18.49,0.01,20,36980,买盘
13:13:51,18.49,0.0,49,90601,买盘
13:13:54,18.49,0.0,28,51772,买盘
13:14:00,18.49,0.0,62,114638,买盘
13:14:03,18.49,0.0,3,5546,买盘
13:14:06,18.49,0.0,64,118336,买盘
13:14:12,18.49,0.0,78,144222,买盘
13:14:15,18.49,0.0,57,105392,买盘
13:14:18,18.49,0.0,9,16634,买盘
13:14:21,18.49,0.0,7,12943,买盘
13:14:24,18.5,0.01,93,171970,买盘
13:14:27,18.5,0.0,231,428087,买盘
13:14:30,18.5,0.0,122,225695,买盘
13:14:33,18.49,-0.01,9,16641,卖盘
13:14:36,18.5,0.01,86,159099,买盘
13:14:39,18.5,0.0,48,88794,买盘
13:14:45,18.49,-0.01,27,49927,卖盘
13:14:48,18.5,0.01,135,249750,买盘
13:14:51,18.5,0.0,13,24040,买盘
13:14:54,18.49,-0.01,43,79545,卖盘
13:14:57,18.5,0.01,34,62900,买盘
13:15:00,18.5,0.0,64,118400,买盘
13:15:03,18.5,0.0,15,27750,买盘
13:15:06,18.49,-0.01,283,523280,卖盘
13:15:09,18.5,0.01,82,151699,买盘
13:15:12,18.49,-0.01,3,5547,卖盘
13:15:15,18.5,0.01,34,62899,买盘
13:15:18,18.5,0.0,61,112850,买盘
13:15:21,18.49,-0.01,15,27741,卖盘
13:15:24,18.5,0.01,59,109146,买盘
13:15:27,18.49,-0.01,18,33292,卖盘
13:15:30,18.5,0.01,119,220150,买盘
13:15:33,18.5,0.0,121,223830,买盘
13:15:36,18.5,0.0,57,105450,买盘
13:15:39,18.5,0.0,358,662229,买盘
13:15:42,18.49,-0.01,1,1849,卖盘
13:15:45,18.5,0.01,61,112845,买盘
13:15:48,18.5,0.0,233,430895,买盘
13:15:51,18.49,-0.01,17,31444,卖盘
13:15:54,18.5,0.01,124,229398,买盘
13:15:57,18.5,0.0,154,284896,买盘
13:16:00,18.5,0.0,129,238650,买盘
13:16:03,18.5,0.0,141,260850,买盘
13:16:06,18.5,0.0,18,33300,买盘
13:16:09,18.49,-0.01,157,290422,卖盘
13:16:12,18.5,0.01,40,74000,买盘
13:16:15,18.5,0.0,4,7400,买盘
13:16:18,18.49,-0.01,72,133178,卖盘
13:16:21,18.5,0.01,16,29598,买盘
13:16:24,18.5,0.0,30,55500,买盘
13:16:27,18.5,0.0,28,51800,买盘
13:16:30,18.49,-0.01,155,286730,卖盘
13:16:33,18.5,0.01,257,475450,买盘
13:16:36,18.5,0.0,20,36993,买盘
13:16:39,18.49,-0.01,55,101740,卖盘
13:16:42,18.49,0.0,7,12947,卖盘
13:16:48,18.49,0.0,76,140597,卖盘
13:16:51,18.5,0.01,34,62900,买盘
13:16:54,18.49,-0.01,68,125795,卖盘
13:16:57,18.5,0.01,71,131349,买盘
13:17:00,18.49,-0.01,40,73970,卖盘
13:17:03,18.5,0.01,46,85068,买盘
13:17:06,18.5,0.0,141,260849,买盘
13:17:09,18.49,-0.01,130,240398,卖盘
13:17:12,18.5,0.01,74,136900,买盘
13:17:15,18.5,0.0,47,86950,买盘
13:17:18,18.5,0.0,56,103596,买盘
13:17:21,18.5,0.0,94,173899,买盘
13:17:24,18.5,0.0,203,375525,买盘
13:17:27,18.5,0.0,22,40700,买盘
13:17:30,18.49,-0.01,1,1849,卖盘
13:17:33,18.5,0.01,109,201650,买盘
13:17:36,18.49,-0.01,14,25899,卖盘
13:17:39,18.49,0.0,41,75845,卖盘
13:17:42,18.5,0.01,83,153507,买盘
13:17:45,18.5,0.0,86,159100,买盘
13:17:48,18.49,-0.01,4,7397,卖盘
13:17:51,18.5,0.01,1,1850,买盘
13:17:54,18.5,0.0,63,116525,买盘
13:17:57,18.5,0.0,40,73998,买盘
13:18:00,18.5,0.0,150,277500,买盘
13:18:03,18.5,0.0,92,170190,买盘
13:18:06,18.5,0.0,116,214600,买盘
13:18:09,18.5,0.0,57,105450,买盘
13:18:12,18.49,-0.01,35,64730,卖盘
13:18:15,18.5,0.01,10,18497,买盘
13:18:18,18.5,0.0,58,107293,买盘
13:18:21,18.5,0.0,93,172050,买盘
13:18:24,18.5,0.0,27,49950,买盘
13:18:27,18.5,0.0,62,114700,买盘
13:18:30,18.5,0.0,144,266311,买盘
13:18:33,18.5,0.0,10,18500,买盘
13:18:36,18.49,-0.01,79,146149,卖盘
13:18:39,18.49,0.0,54,99898,卖盘
13:18:42,18.5,0.01,11,20350,买盘
13:18:45,18.5,0.0,31,57350,买盘
13:18:51,18.5,0.0,51,94739,买盘
13:18:54,18.51,0.01,28,51817,买盘
13:18:57,18.51,0.0,80,148045,买盘
13:19:00,18.5,-0.01,208,384772,卖盘
13:19:03,18.5,0.0,20,36981,买盘
13:19:06,18.5,0.0,29,53650,买盘
13:19:09,18.5,0.0,9,16650,买盘
13:19:12,18.5,0.0,21,38854,买盘
13:19:15,18.51,0.01,23,42573,买盘
13:19:18,18.51,0.0,20,37010,买盘
13:19:21,18.51,0.0,6,11106,买盘
13:19:24,18.51,0.0,17,31467,买盘
13:19:30,18.51,0.0,80,148053,买盘
13:19:33,18.51,0.0,3,5553,买盘
13:19:36,18.51,0.0,205,379435,买盘
13:19:39,18.5,-0.01,317,586515,卖盘
13:19:42,18.51,0.01,64,118446,买盘
13:19:45,18.51,0.0,4,7403,买盘
13:19:48,18.51,0.0,41,75867,买盘
13:19:51,18.5,-0.01,73,135102,卖盘
13:19:54,18.51,0.01,4,7403,买盘
13:20:00,18.51,0.0,1,1851,买盘
13:20:03,18.5,-0.01,156,288679,卖盘
13:20:06,18.51,0.01,22,40716,买盘
13:20:09,18.5,-0.01,30,55517,卖盘
13:20:12,18.51,0.01,17,31461,买盘
13:20:15,18.5,-0.01,30,55501,卖盘
13:20:18,18.5,0.0,11,20352,卖盘
13:20:21,18.5,0.0,91,168354,卖盘
13:20:24,18.51,0.01,156,288619,买盘
13:20:27,18.51,0.0,197,364521,买盘
13:20:30,18.51,0.0,149,275732,买盘
13:20:33,18.5,-0.01,30,55500,买盘
13:20:36,18.5,0.0,52,96239,买盘
13:20:39,18.5,0.0,114,210991,卖盘
13:20:42,18.5,0.0,81,149851,卖盘
13:20:48,18.51,0.01,77,142512,买盘
13:20:54,18.5,-0.01,35,64750,卖盘
13:20:57,18.5,0.0,85,157251,卖盘
13:21:00,18.5,0.0,85,157250,卖盘
13:21:03,18.5,0.0,31,57350,买盘
13:21:06,18.5,0.0,13,24050,买盘
13:21:09,18.5,0.0,9,16648,买盘
13:21:12,18.49,-0.01,37,68430,卖盘
13:21:15,18.5,0.01,85,157250,买盘
13:21:18,18.5,0.0,35,64750,买盘
13:21:24,18.49,-0.01,1,1849,卖盘
13:21:27,18.5,0.01,1,1850,买盘
13:21:36,18.49,-0.01,64,118394,卖盘
13:21:39,18.5,0.01,79,146150,买盘
13:21:42,18.49,-0.01,58,107250,卖盘
13:21:45,18.49,0.0,26,48084,卖盘
13:21:48,18.5,0.01,67,123950,买盘
13:21:51,18.49,-0.01,10,18490,卖盘
13:21:54,18.5,0.01,1,1850,买盘
13:22:00,18.5,0.0,53,98050,买盘
13:22:03,18.5,0.0,20,36998,买盘
13:22:06,18.49,-0.01,828,1530985,卖盘
13:22:09,18.49,0.0,92,170150,卖盘
13:22:12,18.49,0.0,4,7396,卖盘
13:22:15,18.5,0.01,155,286715,买盘
13:22:18,18.49,-0.01,84,155398,卖盘
13:22:24,18.5,0.01,48,88800,买盘
13:22:27,18.5,0.0,57,105450,买盘
13:22:30,18.49,-0.01,11,20339,卖盘
13:22:33,18.49,0.0,51,94342,卖盘
13:22:36,18.5,0.01,64,118400,买盘
13:22:39,18.5,0.0,9,16642,买盘
13:22:45,18.49,-0.01,2,3698,卖盘
13:22:48,18.49,0.0,90,166460,卖盘
13:22:51,18.49,0.0,52,96148,卖盘
13:22:54,18.5,0.01,37,68437,买盘
13:22:57,18.49,-0.01,501,926349,卖盘
13:23:00,18.48,-0.01,621,1147620,卖盘
13:23:03,18.48,0.0,48,88704,买盘
13:23:06,18.48,0.0,33,60983,买盘
13:23:09,18.48,0.0,36,66531,买盘
13:23:12,18.48,0.0,40,73920,买盘
13:23:15,18.48,0.0,54,99792,买盘
13:23:18,18.48,0.0,40,73920,买盘
13:23:21,18.47,-0.01,852,1573647,卖盘
13:23:24,18.47,0.0,84,155112,买盘
13:23:27,18.47,0.0,2,3694,买盘
13:23:30,18.47,0.0,40,73880,买盘
13:23:33,18.47,0.0,45,83115,买盘
13:23:36,18.47,0.0,136,251124,买盘
13:23:39,18.47,0.0,12,22163,买盘
13:23:42,18.46,-0.01,174,321208,卖盘
13:23:45,18.47,0.01,62,114513,买盘
13:23:48,18.47,0.0,90,166211,买盘
13:23:51,18.47,0.0,11,20314,买盘
13:23:54,18.46,-0.01,46,84919,卖盘
13:23:57,18.47,0.01,6,11082,买盘
13:24:00,18.46,-0.01,2,3692,卖盘
13:24:03,18.47,0.01,10,18462,买盘
13:24:06,18.47,0.0,57,105279,买盘
13:24:09,18.46,-0.01,163,300960,卖盘
13:24:12,18.47,0.01,16,29542,买盘
13:24:15,18.46,-0.01,3,5538,卖盘
13:24:18,18.47,0.01,32,59089,买盘
13:24:24,18.46,-0.01,327,603669,卖盘
13:24:27,18.47,0.01,35,64619,买盘
13:24:30,18.47,0.0,6,11077,买盘
13:24:33,18.47,0.0,3,5541,买盘
13:24:36,18.47,0.0,63,116361,买盘
13:24:39,18.47,0.0,44,81228,买盘
13:24:42,18.47,0.0,11,20312,买盘
13:24:45,18.47,0.0,10,18470,买盘
13:24:48,18.47,0.0,3,5541,买盘
13:24:51,18.47,0.0,5,9235,买盘
13:24:54,18.47,0.0,3,5541,买盘
13:24:57,18.47,0.0,1,1847,买盘
13:25:00,18.47,0.0,48,88656,买盘
13:25:03,18.47,0.0,278,513414,买盘
13:25:06,18.47,0.0,217,400799,买盘
13:25:09,18.47,0.0,44,81237,买盘
13:25:12,18.47,0.0,41,75696,买盘
13:25:15,18.47,0.0,14,25858,买盘
13:25:18,18.46,-0.01,126,232810,卖盘
13:25:21,18.47,0.01,12,22164,中性盘
13:25:24,18.48,0.01,81,149644,买盘
13:25:27,18.47,-0.01,42,77615,中性盘
13:25:30,18.48,0.01,41,75768,买盘
13:25:33,18.47,-0.01,12,22164,卖盘
13:25:36,18.47,0.0,124,229145,卖盘
13:25:39,18.47,0.0,46,85000,卖盘
13:25:42,18.48,0.01,2,3696,买盘
13:25:48,18.47,-0.01,27,49869,卖盘
13:25:51,18.48,0.01,48,88704,买盘
13:25:54,18.47,-0.01,1,1847,卖盘
13:25:57,18.47,0.0,20,36954,卖盘
13:26:00,18.48,0.01,55,101629,买盘
13:26:06,18.48,0.0,77,142296,买盘
13:26:09,18.48,0.0,107,197736,买盘
13:26:15,18.48,0.0,96,177408,买盘
13:26:18,18.48,0.0,82,151536,买盘
13:26:21,18.48,0.0,2,3696,买盘
13:26:24,18.47,-0.01,52,96086,卖盘
13:26:27,18.48,0.01,63,116366,买盘
13:26:30,18.47,-0.01,19,35093,卖盘
13:26:33,18.48,0.01,37,68368,买盘
13:26:36,18.47,-0.01,34,62830,卖盘
13:26:39,18.48,0.01,51,94248,买盘
13:26:42,18.48,0.0,6,11088,买盘
13:26:45,18.47,-0.01,6,11082,卖盘
13:26:48,18.47,0.0,6,11082,卖盘
13:26:51,18.48,0.01,9,16632,买盘
13:27:00,18.48,0.0,32,59136,买盘
13:27:03,18.48,0.0,58,107174,买盘
13:27:06,18.47,-0.01,22,40647,卖盘
13:27:09,18.48,0.01,70,129360,买盘
13:27:12,18.48,0.0,93,171864,买盘
13:27:15,18.48,0.0,41,75792,卖盘
13:27:18,18.48,0.0,43,79497,卖盘
13:27:21,18.49,0.01,21,38811,买盘
13:27:27,18.49,0.0,49,90601,买盘
13:27:30,18.48,-0.01,94,173733,卖盘
13:27:33,18.49,0.01,43,79507,买盘
13:27:36,18.48,-0.01,14,25885,卖盘
13:27:39,18.48,0.0,40,73959,卖盘
13:27:42,18.48,0.0,16,29568,卖盘
13:27:45,18.48,0.0,6,11089,卖盘
13:27:48,18.48,0.0,64,118272,卖盘
13:27:51,18.49,0.01,27,49916,买盘
13:27:57,18.48,-0.01,7,12936,卖盘
13:28:00,18.49,0.01,26,48074,买盘
13:28:03,18.49,0.0,57,105398,买盘
13:28:06,18.49,0.0,28,51767,买盘
13:28:09,18.49,0.0,168,310530,买盘
13:28:12,18.49,0.0,4,7396,买盘
13:28:15,18.49,0.0,2,3698,买盘
13:28:18,18.48,-0.01,134,247650,卖盘
13:28:24,18.48,0.0,3,5544,卖盘
13:28:27,18.48,0.0,69,127513,卖盘
13:28:33,18.5,0.02,134,247702,买盘
13:28:36,18.49,-0.01,122,225409,买盘
13:28:39,18.48,-0.01,2,3696,买盘
13:28:42,18.48,0.0,20,36960,买盘
13:28:45,18.49,0.01,20,36972,买盘
13:28:48,18.48,-0.01,116,214302,卖盘
13:28:51,18.49,0.01,1,1849,买盘
13:28:57,18.48,-0.01,51,94248,卖盘
13:29:00,18.48,0.0,4,7392,买盘
13:29:03,18.47,-0.01,62,114559,卖盘
13:29:06,18.49,0.02,65,120172,买盘
13:29:09,18.49,0.0,66,122022,买盘
13:29:15,18.47,-0.02,37,68363,卖盘
13:29:24,18.48,0.01,19,35112,卖盘
13:29:27,18.49,0.01,10,18490,买盘
13:29:33,18.48,-0.01,36,66548,卖盘
13:29:36,18.49,0.01,60,110903,买盘
13:29:42,18.48,-0.01,122,225456,卖盘
13:29:45,18.49,0.01,45,83197,买盘
13:29:48,18.48,-0.01,63,116484,中性盘
13:29:51,18.49,0.01,45,83204,买盘
13:29:54,18.49,0.0,138,255174,买盘
13:29:57,18.5,0.01,118,218300,买盘
13:30:00,18.5,0.0,41,75846,买盘
13:30:03,18.5,0.0,59,109150,买盘
13:30:06,18.5,0.0,59,109142,买盘
13:30:09,18.5,0.0,48,88800,买盘
13:30:12,18.5,0.0,131,242349,买盘
13:30:15,18.5,0.0,52,96196,买盘
13:30:18,18.5,0.0,124,229400,买盘
13:30:21,18.5,0.0,74,136900,买盘
13:30:24,18.5,0.0,195,360750,买盘
13:30:27,18.5,0.0,21,38850,买盘
13:30:30,18.5,0.0,17,31450,买盘
13:30:33,18.5,0.0,46,85100,买盘
13:30:36,18.5,0.0,54,99900,买盘
13:30:39,18.5,0.0,2,3700,买盘
13:30:42,18.5,0.0,30,55500,买盘
13:30:45,18.5,0.0,32,59200,买盘
13:30:51,18.5,0.0,120,221990,买盘
13:30:54,18.49,-0.01,19,35141,卖盘
13:30:57,18.5,0.01,14,25898,买盘
13:31:00,18.5,0.0,11,20350,买盘
13:31:03,18.5,0.0,53,98050,买盘
13:31:06,18.5,0.0,23,42550,买盘
13:31:09,18.49,-0.01,61,112849,卖盘
13:31:15,18.5,0.01,52,96200,买盘
13:31:18,18.5,0.0,11,20350,买盘
13:31:21,18.49,-0.01,54,99895,卖盘
13:31:24,18.5,0.01,33,61050,买盘
13:31:27,18.49,-0.01,26,48095,卖盘
13:31:33,18.5,0.01,44,81400,买盘
13:31:36,18.5,0.0,54,99900,买盘
13:31:39,18.5,0.0,2,3700,买盘
13:31:42,18.5,0.0,112,207180,买盘
13:31:45,18.5,0.0,4,7400,买盘
13:31:48,18.5,0.0,39,72150,买盘
13:31:51,18.5,0.0,4,7398,买盘
13:31:57,18.5,0.0,1,1850,买盘
13:32:00,18.5,0.0,33,61048,买盘
13:32:03,18.5,0.0,41,75850,买盘
13:32:06,18.5,0.0,68,125762,买盘
13:32:09,18.5,0.0,5,9248,买盘
13:32:12,18.49,-0.01,3,5547,卖盘
13:32:15,18.5,0.01,30,55500,买盘
13:32:18,18.49,-0.01,3,5547,卖盘
13:32:21,18.49,0.0,6,11094,卖盘
13:32:24,18.49,0.0,12,22188,卖盘
13:32:27,18.49,0.0,1,1849,卖盘
13:32:30,18.5,0.01,17,31450,买盘
13:32:33,18.49,-0.01,1,1849,卖盘
13:32:36,18.5,0.01,65,120250,买盘
13:32:39,18.51,0.01,127,234469,买盘
13:32:42,18.51,0.0,121,224426,买盘
13:32:45,18.5,-0.01,17,31463,卖盘
13:32:48,18.5,0.0,77,142513,卖盘
13:32:54,18.51,0.01,11,20361,买盘
13:32:57,18.51,0.0,51,94351,买盘
13:33:00,18.5,-0.01,113,209051,卖盘
13:33:03,18.5,0.0,88,162800,买盘
13:33:06,18.5,0.0,13,24050,买盘
13:33:09,18.5,0.0,61,112850,买盘
13:33:15,18.5,0.0,9,16642,买盘
13:33:18,18.5,0.0,30,55500,买盘
13:33:21,18.49,-0.01,16,29584,卖盘
13:33:24,18.5,0.01,76,140553,买盘
13:33:27,18.49,-0.01,103,190549,卖盘
13:33:30,18.49,0.0,2,3698,卖盘
13:33:33,18.5,0.01,43,79550,买盘
13:33:36,18.49,-0.01,38,70275,卖盘
13:33:39,18.5,0.01,1,1850,买盘
13:33:42,18.5,0.0,1,1850,买盘
13:33:45,18.49,-0.01,16,29584,卖盘
13:33:48,18.5,0.01,90,166421,买盘
13:33:51,18.5,0.0,30,55500,买盘
13:33:57,18.49,-0.01,30,55471,卖盘
13:34:03,18.49,0.0,57,105437,卖盘
13:34:06,18.49,0.0,24,44392,卖盘
13:34:09,18.49,0.0,16,29584,卖盘
13:34:12,18.5,0.01,110,203393,买盘
13:34:18,18.5,0.0,231,427309,买盘
13:34:21,18.5,0.0,3,5550,买盘
13:34:24,18.49,-0.01,1,1849,卖盘
13:34:27,18.5,0.01,7,12948,买盘
13:34:30,18.5,0.0,4,7400,买盘
13:34:36,18.5,0.0,18,33300,买盘
13:34:39,18.5,0.0,3,5550,买盘
13:34:42,18.5,0.0,3,5550,买盘
13:34:45,18.49,-0.01,1,1849,卖盘
13:34:51,18.49,0.0,25,46229,卖盘
13:34:54,18.49,0.0,71,131279,卖盘
13:34:57,18.49,0.0,53,97997,卖盘
13:35:00,18.49,0.0,5,9245,卖盘
13:35:03,18.49,0.0,23,42527,卖盘
13:35:06,18.49,0.0,62,114652,卖盘
13:35:09,18.49,0.0,45,83205,卖盘
13:35:12,18.48,-0.01,1,1848,卖盘
13:35:15,18.49,0.01,1,1849,买盘
13:35:18,18.48,-0.01,20,36963,卖盘
13:35:21,18.49,0.01,6,11094,买盘
13:35:27,18.49,0.0,5,9245,买盘
13:35:30,18.48,-0.01,11,20328,卖盘
13:35:33,18.49,0.01,41,75809,买盘
13:35:36,18.49,0.0,13,24037,买盘
13:35:42,18.49,0.0,50,92450,买盘
13:35:45,18.49,0.0,87,160858,买盘
13:35:48,18.5,0.01,43,79543,买盘
13:35:54,18.49,-0.01,7,12943,卖盘
13:35:57,18.49,0.0,17,31433,买盘
13:36:00,18.48,-0.01,130,240240,卖盘
13:36:03,18.49,0.01,44,81356,买盘
13:36:06,18.49,0.0,16,29581,买盘
