timestamp,open,high,low,close,volume
1634545800000,3852.32,3861.6,3818.63,3822.84,7786.8019
1634547600000,3822.78,3840.33,3804.39,3836.79,7912.4429
1634549400000,3836.79,3841.94,3763.41,3799.36,15920.1183
1634551200000,3799.53,3799.65,3752.52,3775.94,14064.4248
1634553000000,3775.94,3794.81,3765.43,3785.16,15850.8654
1634554800000,3785.38,3796.95,3763.53,3779.1,7124.3884
1634556600000,3779.11,3785.99,3704.52,3745.45,22167.7514
1634558400000,3745.7,3759.81,3723.19,3735.58,13595.7189
1634560200000,3735.59,3754.34,3706.23,3729.35,10240.7622
1634562000000,3729.36,3777.0,3676.0,3772.0,28061.3282
1634563800000,3772.0,3805.26,3766.14,3802.64,20022.7149
1634565600000,3802.64,3821.74,3786.92,3808.01,9520.5524
1634567400000,3807.94,3812.25,3765.79,3786.39,8458.2889
1634569200000,3786.43,3789.05,3731.87,3742.6,12543.0882
1634571000000,3742.59,3767.19,3740.0,3761.0,9301.4027
1634572800000,3761.0,3779.81,3743.78,3745.94,9256.8104
1634574600000,3745.78,3750.95,3711.0,3730.32,10633.6192
1634576400000,3730.31,3751.57,3725.69,3743.15,6871.862
1634578200000,3743.15,3750.82,3728.0,3729.92,4435.8094
1634580000000,3729.93,3742.39,3720.25,3741.22,4290.7171
1634581800000,3741.04,3746.8,3726.79,3729.12,6892.9441
1634583600000,3729.13,3729.36,3695.17,3708.76,9951.3459
1634585400000,3708.75,3751.3,3703.31,3747.72,7775.6075
1634587200000,3747.73,3766.78,3734.6,3752.62,7633.1
1634589000000,3752.63,3754.57,3730.51,3733.96,4224.6731
1634590800000,3733.96,3751.2,3723.11,3750.56,2929.2885
1634592600000,3750.56,3760.41,3738.87,3745.54,2690.2501
1634594400000,3745.54,3748.32,3718.02,3719.07,4710.5674
1634596200000,3719.06,3750.0,3714.81,3747.23,5222.4066
1634598000000,3747.24,3755.58,3735.39,3745.87,3329.5063
1634599800000,3745.88,3757.0,3737.01,3744.96,2875.484
1634601600000,3744.96,3774.92,3732.0,3764.29,6689.2337
1634603400000,3764.3,3773.49,3750.0,3750.61,3413.9108
1634605200000,3750.6,3789.09,3750.6,3786.89,5662.4925
1634607000000,3787.14,3808.63,3777.19,3786.67,7434.5377
1634608800000,3786.66,3801.72,3783.12,3789.88,3719.4535
1634610600000,3789.89,3795.06,3778.57,3787.07,4470.0524
1634612400000,3787.07,3822.19,3780.06,3815.0,9714.6499
1634614200000,3814.99,3847.0,3802.08,3823.01,13096.0861
1634616000000,3823.01,3845.0,3823.01,3840.74,8318.0084
1634617800000,3840.74,3842.63,3815.01,3817.34,4639.5694
1634619600000,3817.34,3825.31,3810.53,3816.51,3507.6358
1634621400000,3816.82,3832.0,3816.82,3820.01,4310.2476
1634623200000,3820.0,3830.0,3800.28,3812.0,4413.6799
1634625000000,3812.0,3812.4,3777.76,3787.66,7508.4081
1634626800000,3787.66,3801.91,3768.93,3797.94,5953.2235
1634628600000,3797.95,3811.92,3791.89,3809.51,3615.4256
1634630400000,3809.57,3810.21,3783.98,3791.4,4176.5234
1634632200000,3791.4,3810.0,3771.62,3809.99,6509.1832
1634634000000,3810.0,3817.48,3780.64,3789.7,5642.3636
1634635800000,3789.7,3800.8,3784.14,3792.62,2969.01
1634637600000,3792.65,3804.98,3786.53,3795.63,4007.7163
1634639400000,3795.63,3801.58,3782.19,3790.77,4062.6998
1634641200000,3790.77,3798.78,3782.54,3797.02,3143.023
1634643000000,3797.03,3819.38,3794.84,3798.13,7459.7016
1634644800000,3798.14,3813.24,3787.18,3797.72,6084.0743
1634646600000,3797.72,3816.99,3792.17,3801.45,5367.5726
1634648400000,3801.46,3827.98,3789.1,3813.85,8530.3445
1634650200000,3813.88,3860.0,3783.73,3809.41,28007.8355
1634652000000,3809.4,3818.61,3741.55,3763.91,17400.4094
1634653800000,3763.91,3810.24,3746.0,3801.39,12449.3763
1634655600000,3801.37,3814.59,3784.2,3797.76,10257.3631
1634657400000,3797.77,3801.68,3774.2,3774.98,4853.7689
1634659200000,3774.99,3792.68,3774.49,3788.88,4416.5669
1634661000000,3788.99,3806.16,3779.19,3805.88,5765.4786
1634662800000,3806.02,3821.78,3801.96,3810.34,8373.0099
1634664600000,3810.34,3817.99,3804.12,3812.03,4110.7745
1634666400000,3812.04,3815.29,3795.75,3806.82,4976.6003
1634668200000,3806.82,3815.69,3796.19,3806.24,6928.6272
1634670000000,3806.25,3833.91,3806.25,3833.9,8953.6118
1634671800000,3833.91,3839.21,3808.47,3816.48,9931.0665
1634673600000,3816.47,3825.66,3801.54,3815.74,7770.8912
1634675400000,3816.01,3824.19,3805.95,3806.25,5081.4325
1634677200000,3806.25,3820.13,3800.11,3811.85,5734.0794
1634679000000,3811.86,3821.54,3811.19,3812.66,3178.3556
1634680800000,3812.67,3853.94,3811.25,3842.79,10297.7705
1634682600000,3842.79,3880.0,3834.81,3878.47,13886.0548
1634684400000,3878.45,3882.97,3861.29,3869.25,7494.6327
1634686200000,3869.24,3886.89,3862.73,3877.03,6981.8395
1634688000000,3876.98,3901.36,3863.64,3864.62,16324.1232
1634689800000,3864.63,3876.0,3854.8,3870.49,6500.8625
1634691600000,3870.5,3884.61,3866.17,3881.61,7223.066
1634693400000,3881.6,3886.0,3851.11,3858.46,6233.6142
1634695200000,3858.46,3864.72,3842.4,3853.0,5248.4096
1634697000000,3852.99,3856.64,3842.72,3847.13,3422.8167
1634698800000,3847.13,3863.75,3847.13,3856.11,4164.2142
1634700600000,3856.11,3857.95,3842.0,3844.24,3805.8242
1634702400000,3844.24,3851.19,3838.11,3844.97,4932.1906
1634704200000,3844.96,3858.96,3842.7,3857.33,3035.6502
1634706000000,3857.33,3861.61,3850.4,3854.93,3453.1305
1634707800000,3854.93,3859.0,3828.05,3841.23,6839.5476
1634709600000,3841.23,3853.33,3830.06,3831.09,4688.8902
1634711400000,3831.09,3841.82,3829.25,3838.02,3729.9636
1634713200000,3838.03,3853.58,3835.31,3852.36,3972.1971
1634715000000,3852.35,3859.98,3845.67,3858.27,3834.9067
1634716800000,3858.27,3868.83,3854.0,3862.27,5276.211
1634718600000,3862.27,3872.91,3847.53,3850.62,6149.6321
1634720400000,3850.63,3859.05,3845.0,3852.29,3752.0991
1634722200000,3852.28,3872.51,3850.76,3868.59,3524.0435
1634724000000,3868.62,3869.69,3851.37,3852.05,3215.0298
1634725800000,3852.05,3863.75,3850.0,3853.46,4043.9569
1634727600000,3853.47,3863.27,3847.8,3858.51,4825.1929
1634729400000,3858.5,3868.0,3858.5,3861.01,3049.7099
1634731200000,3861.01,3894.73,3859.18,3891.38,8998.8135
1634733000000,3891.37,3950.0,3891.37,3933.5,45357.2448
1634734800000,3933.5,3947.99,3928.08,3932.16,13432.2131
1634736600000,3932.16,4000.0,3932.15,4000.0,45757.2343
1634738400000,3999.99,4034.99,3990.0,4029.72,38809.73217
1634740200000,4029.73,4080.0,4023.98,4048.63,39627.47057
1634742000000,4048.63,4062.35,4000.0,4036.39,27493.8831
1634743800000,4036.39,4081.0,4036.38,4080.99,19257.99107
1634745600000,4081.0,4113.59,4054.54,4087.92,33819.78724
1634747400000,4087.36,4101.0,4067.43,4077.08,14734.7437
1634749200000,4077.09,4081.2,4053.62,4071.35,11561.147
1634751000000,4071.36,4083.12,4063.62,4076.3,7013.3276
1634752800000,4076.29,4105.0,4073.53,4101.42,8698.1044
1634754600000,4101.41,4132.0,4100.93,4122.38,12880.81165
1634756400000,4122.38,4137.96,4100.93,4110.35,11627.56761
1634758200000,4110.36,4112.99,4095.01,4100.93,6607.7056
1634760000000,4100.93,4114.0,4068.69,4079.06,11287.6845
1634761800000,4079.07,4116.0,4076.75,4109.16,7800.5308
1634763600000,4109.17,4141.86,4103.24,4141.17,8275.59737
1634765400000,4141.27,4142.33,4103.76,4117.22,6157.8971
1634767200000,4117.22,4131.64,4093.33,4118.66,7810.4039
1634769000000,4118.67,4136.93,4118.67,4126.31,5276.2299
1634770800000,4126.31,4150.0,4124.41,4149.69,11064.27318
1634772600000,4149.68,4169.0,4143.57,4161.15,12787.42086
1634774400000,4161.37,4190.0,4136.13,4189.99,22831.67273
1634776200000,4190.0,4208.13,4174.17,4187.8,23898.93686
1634778000000,4187.8,4241.29,4185.55,4227.25,17368.82892
1634779800000,4227.25,4241.16,4168.56,4197.09,22882.217
1634781600000,4197.1,4214.28,4144.2,4183.05,22916.2721
1634783400000,4183.05,4209.7,4168.0,4195.14,12201.9101
1634785200000,4195.14,4195.14,4151.41,4153.31,12118.3542
1634787000000,4153.31,4193.01,4145.61,4185.82,12470.4616
1634788800000,4185.82,4196.88,4155.05,4158.79,7656.3234
1634790600000,4158.79,4174.77,4150.53,4167.18,9756.5913
1634792400000,4167.18,4187.07,4156.17,4175.5,7893.3653
1634794200000,4175.5,4187.49,4169.34,4176.48,6212.6995
1634796000000,4176.47,4185.19,4150.19,4163.63,8339.6557
1634797800000,4163.62,4167.96,4120.01,4157.13,17032.5426
1634799600000,4157.14,4167.87,4140.0,4166.28,8022.3086
1634801400000,4166.28,4172.0,4158.87,4162.55,5809.6498
1634803200000,4162.54,4185.45,4158.71,4179.68,9086.2545
1634805000000,4179.69,4202.71,4179.69,4195.43,11245.4679
1634806800000,4195.42,4232.64,4195.13,4228.13,13891.2476
1634808600000,4228.13,4300.0,4224.39,4297.29,32899.9715
1634810400000,4297.29,4300.0,4266.27,4286.01,15846.6393
1634812200000,4286.01,4319.83,4281.92,4306.98,25457.45124
1634814000000,4306.98,4375.0,4295.02,4358.74,26441.2198
1634815800000,4357.89,4359.8,4162.01,4211.88,75002.1616
1634817600000,4211.88,4233.68,4145.16,4200.2,32306.773
1634819400000,4200.21,4225.0,4195.35,4224.77,16600.3615
1634821200000,4224.76,4264.4,4208.7,4258.91,13202.8283
1634823000000,4258.68,4276.08,4208.45,4216.45,16663.1664
1634824800000,4216.45,4229.87,4084.72,4130.06,42979.5019
1634826600000,4130.06,4147.41,4075.31,4114.58,28002.4452
1634828400000,4114.37,4133.89,4013.13,4034.58,39103.8044
1634830200000,4034.58,4102.63,4021.51,4090.0,30548.9348
1634832000000,4090.0,4137.88,4080.14,4132.15,21326.0416
1634833800000,4132.44,4133.95,4055.31,4057.49,14664.9968
1634835600000,4057.5,4118.37,4051.85,4090.63,11198.4642
1634837400000,4090.51,4096.27,4043.36,4046.3,11409.9292
1634839200000,4046.31,4109.41,4045.67,4106.49,11336.2026
1634841000000,4106.48,4109.13,4055.6,4063.15,9015.5957
1634842800000,4063.16,4115.0,4061.12,4108.64,11155.6709
1634844600000,4108.65,4119.13,4065.66,4080.55,11631.4031
1634846400000,4080.51,4097.41,4061.14,4070.75,6535.8849
1634848200000,4070.75,4103.98,4059.0,4090.01,7545.0611
1634850000000,4090.31,4119.49,4090.03,4107.4,5922.3608
1634851800000,4107.4,4116.99,4068.19,4092.83,6031.029
1634853600000,4092.83,4110.18,4081.38,4107.41,5037.454
1634855400000,4107.02,4107.27,4060.54,4070.49,6449.6722
1634857200000,4070.49,4088.8,4041.0,4058.4,7676.0205
1634859000000,4058.35,4077.93,4052.01,4052.99,4940.7528
1634860800000,4053.0,4103.27,4051.31,4101.91,14072.7324
1634862600000,4102.1,4123.96,4095.9,4116.55,8085.7179
1634864400000,4116.55,4143.31,4110.0,4138.83,9636.8994
1634866200000,4138.83,4145.25,4098.77,4103.49,6182.3037
1634868000000,4103.48,4129.45,4098.13,4125.86,4144.5241
1634869800000,4125.85,4127.64,4101.62,4111.79,3484.0129
1634871600000,4111.78,4148.83,4110.47,4140.28,7528.0161
1634873400000,4140.27,4162.72,4139.1,4155.99,6690.6654
1634875200000,4155.99,4167.41,4142.76,4145.6,8378.9029
1634877000000,4145.59,4156.89,4139.17,4149.25,5387.795
1634878800000,4149.26,4156.87,4124.31,4125.44,7093.9308
1634880600000,4125.43,4138.93,4120.01,4132.1,4867.9427
1634882400000,4132.09,4151.83,4109.57,4113.67,6634.8522
1634884200000,4113.67,4125.6,4103.64,4118.25,6881.01
1634886000000,4118.25,4133.54,4110.7,4127.46,5661.249
1634887800000,4127.46,4146.14,4125.74,4142.15,8485.5579
1634889600000,4142.15,4156.3,4133.9,4136.91,8130.2226
1634891400000,4137.52,4152.84,4132.68,4145.47,6302.0773
1634893200000,4145.52,4153.0,4126.61,4131.09,6950.8422
1634895000000,4131.09,4133.31,4112.47,4121.77,6392.3915
1634896800000,4121.77,4126.94,4086.3,4094.13,10812.2673
1634898600000,4094.13,4115.13,4093.81,4110.61,5091.8381
1634900400000,4110.6,4128.35,4103.98,4121.8,3716.4115
1634902200000,4121.79,4135.77,4117.7,4125.3,4680.886
1634904000000,4125.29,4128.52,4107.4,4116.4,5317.4606
1634905800000,4116.41,4141.19,4115.11,4137.98,5929.5103
1634907600000,4137.97,4144.97,4104.21,4114.21,10802.8482
1634909400000,4114.22,4118.92,4060.15,4064.45,20891.8482
1634911200000,4064.45,4067.7,4001.07,4021.76,31473.5549
1634913000000,4022.14,4033.96,3978.0,4027.21,24999.613
1634914800000,4027.2,4039.99,3961.11,3975.45,26449.5387
1634916600000,3975.45,4001.79,3963.82,3966.52,14881.0462
1634918400000,3966.53,3977.5,3888.0,3973.09,51592.1975
1634920200000,3973.09,3986.87,3961.41,3972.97,11542.202
1634922000000,3972.97,3978.82,3941.29,3947.22,9084.568
1634923800000,3947.22,3965.0,3935.0,3937.2,8092.6143
1634925600000,3937.21,3951.52,3915.7,3943.56,12912.038
1634927400000,3943.55,3976.0,3942.01,3958.97,8905.9077
1634929200000,3958.97,3969.98,3940.27,3969.49,6490.3093
1634931000000,3969.24,3984.91,3955.74,3983.47,5787.9926
1634932800000,3983.47,3998.18,3971.04,3988.01,10398.8781
1634934600000,3988.12,3997.78,3974.59,3977.5,5355.5099
1634936400000,3977.5,3984.7,3965.66,3966.65,5370.7348
1634938200000,3966.65,3968.79,3928.11,3950.31,5462.4794
1634940000000,3950.29,3963.8,3943.33,3955.59,4927.6952
1634941800000,3955.59,3978.45,3954.84,3970.0,3146.0582
1634943600000,3970.01,3986.53,3966.39,3980.92,4071.7652
1634945400000,3980.92,3983.51,3970.0,3972.2,4043.1236
1634947200000,3972.19,3980.91,3945.04,3977.17,6922.8792
1634949000000,3977.18,4001.36,3965.13,4001.33,5941.9273
1634950800000,4001.09,4004.6,3991.62,3999.62,4907.9456
1634952600000,3999.63,4010.97,3987.85,4007.32,4397.6951
1634954400000,4007.32,4028.33,4007.06,4015.96,6173.9066
1634956200000,4015.95,4036.74,4012.25,4027.02,5214.3728
1634958000000,4027.03,4036.0,4017.2,4021.44,3288.8636
1634959800000,4021.45,4032.12,4015.0,4023.9,5048.2226
1634961600000,4023.91,4051.79,4019.99,4051.48,8120.1052
1634963400000,4051.49,4052.89,4030.59,4036.93,5156.3871
1634965200000,4036.69,4044.55,4013.06,4019.83,6992.8043
1634967000000,4019.82,4025.98,4006.05,4011.36,3924.0437
1634968800000,4011.37,4018.79,4000.0,4017.01,3891.6421
1634970600000,4017.01,4031.18,4011.0,4029.99,3718.3722
1634972400000,4029.99,4031.96,4004.22,4010.57,3631.7128
1634974200000,4010.57,4025.76,4004.19,4012.84,4870.9678
1634976000000,4012.84,4028.0,4010.13,4026.79,4660.0848
1634977800000,4026.8,4027.18,4013.75,4022.69,2703.6625
1634979600000,4022.58,4030.0,3979.99,3986.99,11287.0876
1634981400000,3987.01,4007.21,3971.24,3997.97,4714.9941
1634983200000,3997.87,4004.68,3980.19,3982.49,3520.5885
1634985000000,3982.48,3992.46,3952.51,3956.1,7835.2396
1634986800000,3956.1,4027.0,3937.51,4024.18,20503.2689
1634988600000,4024.19,4046.43,4018.15,4039.2,9919.0592
1634990400000,4039.24,4057.47,4031.71,4044.15,7216.582
1634992200000,4044.15,4051.65,4035.05,4039.58,4810.8519
1634994000000,4039.58,4046.7,4021.0,4025.3,5577.5708
1634995800000,4025.3,4039.17,4019.01,4028.37,4232.4961
1634997600000,4028.37,4040.89,4017.18,4022.02,4535.0954
1634999400000,4022.15,4041.46,4020.33,4025.3,4463.9323
1635001200000,4025.29,4095.49,4024.25,4090.6,15394.3786
1635003000000,4090.55,4097.5,4030.02,4086.6,21237.3322
1635004800000,4086.61,4128.0,4083.97,4105.08,20871.4964
1635006600000,4105.08,4108.41,4065.0,4086.05,11627.0778
1635008400000,4086.05,4106.46,4080.0,4091.78,6149.6729
1635010200000,4091.78,4109.6,4085.99,4105.55,5862.8707
1635012000000,4105.55,4118.69,4100.15,4110.34,5946.9986
1635013800000,4110.33,4116.76,4096.0,4112.89,5450.2231
1635015600000,4112.89,4115.0,4086.25,4090.73,4743.2367
1635017400000,4090.73,4092.26,4081.47,4084.06,3197.6342
1635019200000,4084.01,4087.0,4070.0,4079.86,4252.5707
1635021000000,4079.86,4090.38,4073.82,4088.68,2580.4203
1635022800000,4088.26,4095.95,4082.96,4092.21,3174.9779
1635024600000,4092.21,4113.51,4088.01,4091.19,3803.2701
1635026400000,4091.19,4130.0,4084.44,4123.45,6265.2828
1635028200000,4123.45,4123.46,4108.63,4116.87,3605.8367
1635030000000,4116.88,4172.0,4112.17,4171.49,18985.9354
1635031800000,4171.49,4171.99,4149.05,4167.12,5245.3833
1635033600000,4167.13,4186.57,4156.29,4158.91,12621.7169
1635035400000,4158.9,4163.45,4135.31,4140.74,6049.8722
1635037200000,4140.91,4145.27,4119.73,4127.51,5298.6931
1635039000000,4127.52,4138.91,4115.19,4130.55,3572.3896
1635040800000,4130.54,4145.57,4123.42,4125.32,3914.7931
1635042600000,4125.32,4143.39,4115.63,4139.32,3671.1865
1635044400000,4139.33,4146.53,4131.21,4134.77,4647.1801
1635046200000,4134.77,4144.45,4128.31,4132.89,3186.0261
1635048000000,4132.88,4136.06,4102.43,4112.21,6372.9298
1635049800000,4112.2,4115.26,4100.0,4107.64,3145.5981
1635051600000,4107.64,4126.0,4100.1,4122.04,3935.2787
1635053400000,4122.04,4123.39,4110.11,4110.88,1889.6507
1635055200000,4110.87,4122.62,4101.77,4106.54,4481.8772
1635057000000,4106.54,4115.91,4078.26,4090.0,7582.0727
1635058800000,4090.0,4105.18,4076.89,4096.31,5004.6881
1635060600000,4096.3,4107.01,4090.0,4094.13,4428.2547
1635062400000,4094.13,4098.99,4073.0,4086.48,5144.5239
1635064200000,4086.48,4088.27,4070.1,4071.2,5388.5805
1635066000000,4071.19,4122.31,4058.23,4118.0,11706.2216
1635067800000,4117.99,4120.71,4077.0,4092.2,4187.3439
1635069600000,4092.21,4107.45,4086.59,4103.52,3996.1627
1635071400000,4103.52,4107.8,4083.53,4089.37,4977.4019
1635073200000,4089.37,4093.17,4061.6,4062.4,8176.021
1635075000000,4062.41,4074.53,4024.01,4026.2,17355.1902
1635076800000,4026.21,4064.95,4002.39,4029.12,21885.618
1635078600000,4029.13,4045.02,4016.66,4038.72,8185.2065
1635080400000,4038.61,4074.07,4026.87,4063.33,9040.3846
1635082200000,4063.33,4066.42,4038.18,4046.26,4609.7816
1635084000000,4046.25,4060.86,4029.19,4032.59,5993.3722
1635085800000,4032.6,4042.48,4017.73,4021.71,6388.2266
1635087600000,4021.72,4037.99,3983.75,3987.23,14656.7025
1635089400000,3987.22,4029.99,3983.79,4000.11,16126.0863
1635091200000,4000.11,4014.52,3970.0,4006.15,17423.3908
1635093000000,4006.14,4032.91,3997.75,4029.51,8861.2017
1635094800000,4029.52,4038.56,4020.74,4030.79,5116.9272
1635096600000,4030.8,4036.35,4013.94,4023.81,3087.4841
1635098400000,4023.8,4023.81,3965.26,3977.34,14242.5578
1635100200000,3977.52,3999.65,3961.5,3995.11,7593.0201
1635102000000,3995.1,4023.5,3992.31,4011.61,6160.3938
1635103800000,4011.61,4047.38,4007.68,4043.03,6155.0791
1635105600000,4043.02,4056.36,4038.35,4054.15,5821.4888
1635107400000,4054.15,4066.0,4036.53,4066.0,7905.1406
1635109200000,4065.99,4098.89,4063.64,4091.29,14615.7969
1635111000000,4091.3,4099.98,4077.1,4079.65,4872.0197
1635112800000,4079.65,4093.5,4071.67,4072.85,5250.933
1635114600000,4072.84,4085.32,4060.25,4074.67,6695.2129
1635116400000,4074.67,4085.61,4062.19,4078.67,4484.6747
1635118200000,4078.73,4089.22,4064.67,4082.33,4211.4858
1635120000000,4082.33,4102.04,4067.71,4092.98,8494.5665
1635121800000,4092.99,4132.52,4088.72,4131.97,9357.9516
1635123600000,4131.97,4144.26,4116.85,4122.74,9448.3743
1635125400000,4122.75,4126.46,4114.0,4118.75,5326.6759
1635127200000,4118.75,4125.0,4107.16,4113.53,4036.2514
1635129000000,4113.53,4133.06,4113.53,4132.86,3336.8254
1635130800000,4132.86,4140.08,4124.48,4130.73,5273.7141
1635132600000,4130.74,4141.9,4126.69,4134.69,3964.4958
1635134400000,4134.68,4154.93,4133.99,4136.76,10557.4768
1635136200000,4136.75,4149.93,4132.25,4148.63,4217.2325
1635138000000,4148.63,4149.65,4131.79,4137.08,5144.1768
1635139800000,4137.08,4142.0,4116.52,4124.61,5863.6551
1635141600000,4124.8,4134.12,4113.76,4120.62,4838.0022
1635143400000,4120.61,4131.89,4120.12,4124.12,4332.397
1635145200000,4124.12,4159.73,4113.11,4159.09,8899.1234
1635147000000,4158.98,4177.62,4149.12,4149.33,12699.9063
1635148800000,4149.33,4162.12,4148.7,4155.16,7528.8625
1635150600000,4155.15,4158.26,4120.25,4123.6,10330.8066
1635152400000,4123.6,4145.29,4120.51,4129.67,5596.2737
1635154200000,4129.68,4141.5,4122.78,4134.85,3644.1034
1635156000000,4134.84,4145.99,4120.56,4121.02,6497.2819
1635157800000,4121.02,4132.53,4105.41,4128.98,7620.6537
1635159600000,4128.98,4149.42,4115.58,4147.36,7594.7547
1635161400000,4147.35,4147.56,4122.01,4126.4,7567.83
1635163200000,4126.4,4137.23,4121.5,4129.73,3772.7866
1635165000000,4129.74,4135.01,4114.81,4120.89,4516.3589
1635166800000,4120.89,4150.54,4108.0,4142.6,10229.8071
1635168600000,4142.6,4160.0,4130.61,4158.48,9378.8631
1635170400000,4158.47,4170.0,4140.02,4141.35,8688.7939
1635172200000,4141.36,4152.67,4134.04,4152.28,6058.0971
1635174000000,4152.29,4152.29,4133.65,4147.6,6445.3987
1635175800000,4147.6,4213.0,4144.0,4210.11,18650.985
1635177600000,4210.11,4233.51,4196.02,4208.78,17419.213
1635179400000,4208.77,4233.5,4199.03,4230.42,15163.3722
1635181200000,4230.42,4236.0,4191.27,4195.27,10562.787
1635183000000,4195.27,4198.0,4178.42,4185.4,9212.8399
1635184800000,4185.01,4203.79,4170.44,4201.32,9048.6019
1635186600000,4201.32,4213.31,4192.0,4210.39,4748.0428
1635188400000,4210.39,4211.65,4192.21,4193.39,4522.6238
1635190200000,4193.4,4193.4,4176.51,4184.47,5051.2643
1635192000000,4184.48,4201.93,4184.48,4191.78,6569.0973
1635193800000,4191.77,4200.5,4169.29,4180.71,5662.1913
1635195600000,4180.7,4206.88,4178.51,4190.13,7466.848
1635197400000,4190.12,4200.99,4188.55,4190.57,2082.5488
1635199200000,4190.57,4214.94,4180.22,4211.66,6956.4452
1635201000000,4211.67,4224.47,4203.28,4219.87,5271.3007
1635202800000,4219.88,4224.8,4211.43,4211.75,4485.3702
1635204600000,4211.75,4222.13,4205.96,4220.37,3303.625
1635206400000,4220.36,4257.43,4204.03,4256.75,12308.3959
1635208200000,4256.75,4257.39,4224.84,4239.53,7543.2141
1635210000000,4239.54,4239.54,4221.64,4224.23,4174.7125
1635211800000,4224.23,4230.35,4216.58,4218.38,4520.6787
1635213600000,4218.38,4243.16,4217.58,4242.0,5124.235
1635215400000,4241.99,4247.77,4230.0,4233.55,4218.968
1635217200000,4233.56,4240.59,4226.31,4228.48,4106.4174
1635219000000,4228.48,4233.17,4220.66,4224.89,4425.8043
1635220800000,4224.89,4230.97,4207.85,4208.36,7489.8765
1635222600000,4208.36,4215.07,4190.66,4206.66,7727.4064
1635224400000,4206.67,4217.3,4205.71,4209.92,3661.2624
1635226200000,4209.91,4212.43,4198.07,4199.57,4219.166
1635228000000,4199.57,4202.2,4175.67,4202.2,8223.1366
1635229800000,4202.2,4207.56,4190.99,4191.0,4130.1481
1635231600000,4191.0,4196.92,4178.28,4185.55,4976.3038
1635233400000,4185.55,4202.9,4185.01,4198.76,3900.5189
1635235200000,4198.77,4227.45,4198.11,4223.92,9091.0487
1635237000000,4224.0,4234.11,4212.65,4213.31,4315.8578
1635238800000,4213.31,4216.21,4202.0,4215.4,5639.4011
1635240600000,4215.4,4217.32,4202.19,4207.9,3672.9758
1635242400000,4207.91,4215.0,4196.3,4210.47,4525.4609
1635244200000,4210.47,4229.22,4205.34,4226.09,4886.1954
1635246000000,4226.1,4229.59,4206.23,4208.39,5552.889
1635247800000,4208.39,4217.69,4203.0,4213.92,4064.4584
1635249600000,4213.93,4222.13,4191.09,4194.0,6463.7259
1635251400000,4193.98,4197.58,4181.65,4190.21,7515.9817
1635253200000,4190.2,4206.83,4185.5,4198.58,5429.1186
1635255000000,4198.58,4200.0,4185.0,4187.46,4779.7111
1635256800000,4187.45,4187.46,4133.35,4153.47,26134.7513
1635258600000,4153.47,4168.18,4148.01,4151.33,9562.4933
1635260400000,4151.34,4166.74,4134.0,4162.37,9663.5903
1635262200000,4162.56,4198.99,4151.8,4187.64,11584.2097
1635264000000,4187.64,4199.0,4138.68,4177.7,14228.7371
1635265800000,4177.7,4185.9,4159.23,4166.61,5701.8183
1635267600000,4166.61,4184.77,4158.7,4176.0,3664.55
1635269400000,4176.0,4217.07,4175.99,4216.06,8745.6008
1635271200000,4216.06,4228.49,4207.45,4217.6,9975.9804
1635273000000,4217.6,4217.6,4203.03,4209.84,6464.7927
1635274800000,4209.84,4229.59,4209.57,4215.17,6047.8653
1635276600000,4215.16,4224.2,4205.05,4211.68,5195.9715
1635278400000,4211.67,4292.01,4205.87,4289.96,23582.1689
1635280200000,4289.96,4297.0,4235.15,4263.65,15635.3392
1635282000000,4263.65,4275.99,4253.09,4261.65,8461.322
1635283800000,4261.65,4276.94,4186.5,4205.16,15067.8402
1635285600000,4205.16,4214.03,4159.75,4184.62,30642.1425
1635287400000,4184.62,4184.7,4090.21,4121.68,27726.7508
1635289200000,4121.66,4143.9,4102.45,4126.42,11073.2701
1635291000000,4126.41,4140.03,4119.16,4131.52,8651.8965
1635292800000,4131.52,4161.46,4117.48,4160.94,11565.5469
1635294600000,4160.95,4162.5,4144.45,4157.85,4657.8424
1635296400000,4157.85,4174.88,4154.22,4174.67,5529.0452
1635298200000,4174.67,4175.5,4146.03,4148.22,5255.7838
1635300000000,4148.23,4175.33,4145.44,4171.49,5325.4677
1635301800000,4171.49,4190.0,4163.25,4180.4,10237.4046
1635303600000,4180.4,4225.26,4173.1,4224.32,11097.1499
1635305400000,4224.34,4225.98,4202.43,4209.72,6581.1446
1635307200000,4209.72,4280.05,4205.14,4277.19,33820.7032
1635309000000,4277.41,4307.0,4253.73,4279.51,43563.6708
1635310800000,4279.51,4306.51,4271.64,4276.94,26250.1574
1635312600000,4276.95,4280.0,4262.37,4273.46,9643.7008
1635314400000,4273.46,4285.0,4243.78,4255.94,15482.6185
1635316200000,4255.94,4263.26,4235.07,4240.07,10961.2089
1635318000000,4240.06,4247.05,4200.0,4205.38,14631.5485
1635319800000,4205.38,4214.92,4134.1,4136.34,21299.6148
1635321600000,4136.34,4136.66,3931.59,4043.93,91965.1069
1635323400000,4043.93,4069.0,4013.93,4046.13,26596.1421
1635325200000,4046.13,4046.3,3986.0,3992.31,25446.9443
1635327000000,3992.31,4030.92,3990.46,4016.36,18551.851
1635328800000,4016.36,4016.68,3972.68,3974.43,20096.6016
1635330600000,3974.43,4030.85,3960.0,4021.28,15052.4471
1635332400000,4021.28,4046.39,4014.12,4017.56,12145.2043
